150.0,400.0,100.0,142.81,8.657,126.102
150.0,400.0,100.0,142.886,-9.173,99.1
150.0,400.0,100.0,143.429,-7.164,85.438
150.0,400.0,100.0,172.399,25.423,133.743
150.0,400.0,100.0,121.132,14.46,115.035
150.0,400.0,100.0,162.549,-11.975,132.98
150.0,400.0,100.0,128.944,-16.253,130.408
150.0,400.0,150.0,142.81,8.657,126.102
150.0,400.0,150.0,142.886,-9.173,99.1
150.0,400.0,150.0,143.429,-7.164,85.438
150.0,400.0,150.0,172.399,25.423,133.743
150.0,400.0,150.0,121.132,14.46,115.035
150.0,400.0,150.0,162.549,-11.975,132.98
150.0,400.0,150.0,128.944,-16.253,130.408
150.0,400.0,200.0,142.81,8.657,126.102
150.0,400.0,200.0,142.886,-9.173,99.1
150.0,400.0,200.0,143.429,-7.164,85.438
150.0,400.0,200.0,172.399,25.423,133.743
150.0,400.0,200.0,121.132,14.46,115.035
150.0,400.0,200.0,162.549,-11.975,132.98
150.0,400.0,200.0,128.944,-16.253,130.408
150.0,400.0,250.0,142.81,8.657,126.102
150.0,400.0,250.0,142.886,-9.173,99.1
150.0,400.0,250.0,143.429,-7.164,85.438
150.0,400.0,250.0,172.399,25.423,133.743
150.0,400.0,250.0,121.132,14.46,115.035
150.0,400.0,250.0,162.549,-11.975,132.98
150.0,400.0,250.0,128.944,-16.253,130.408
150.0,400.0,300.0,142.81,8.657,126.102
150.0,400.0,300.0,142.886,-9.173,99.1
150.0,400.0,300.0,143.429,-7.164,85.438
150.0,400.0,300.0,172.399,25.423,133.743
150.0,400.0,300.0,121.132,14.46,115.035
150.0,400.0,300.0,162.549,-11.975,132.98
150.0,400.0,300.0,128.944,-16.253,130.408
150.0,500.0,300.0,142.81,8.657,126.102
150.0,500.0,300.0,142.886,-9.173,99.1
150.0,500.0,300.0,143.429,-7.164,85.438
150.0,500.0,300.0,172.399,25.423,133.743
150.0,500.0,300.0,121.132,14.46,115.035
150.0,500.0,300.0,162.549,-11.975,132.98
150.0,500.0,300.0,128.944,-16.253,130.408
150.0,500.0,250.0,142.81,8.657,126.102
150.0,500.0,250.0,142.886,-9.173,99.1
150.0,500.0,250.0,143.429,-7.164,85.438
150.0,500.0,250.0,172.399,25.423,133.743
150.0,500.0,250.0,121.132,14.46,115.035
150.0,500.0,250.0,162.549,-11.975,132.98
150.0,500.0,250.0,128.944,-16.253,130.408
150.0,500.0,200.0,142.81,8.657,126.102
150.0,500.0,200.0,142.886,-9.173,99.1
150.0,500.0,200.0,143.429,-7.164,85.438
150.0,500.0,200.0,172.399,25.423,133.743
150.0,500.0,200.0,121.132,14.46,115.035
150.0,500.0,200.0,162.549,-11.975,132.98
150.0,500.0,200.0,128.944,-16.253,130.408
150.0,500.0,150.0,142.81,8.657,126.102
150.0,500.0,150.0,142.886,-9.173,99.1
150.0,500.0,150.0,143.429,-7.164,85.438
150.0,500.0,150.0,172.399,25.423,133.743
150.0,500.0,150.0,121.132,14.46,115.035
150.0,500.0,150.0,162.549,-11.975,132.98
150.0,500.0,150.0,128.944,-16.253,130.408
150.0,500.0,100.0,142.81,8.657,126.102
150.0,500.0,100.0,142.886,-9.173,99.1
150.0,500.0,100.0,143.429,-7.164,85.438
150.0,500.0,100.0,172.399,25.423,133.743
150.0,500.0,100.0,121.132,14.46,115.035
150.0,500.0,100.0,162.549,-11.975,132.98
150.0,500.0,100.0,128.944,-16.253,130.408
150.0,600.0,100.0,142.81,8.657,126.102
150.0,600.0,100.0,142.886,-9.173,99.1
150.0,600.0,100.0,143.429,-7.164,85.438
150.0,600.0,100.0,172.399,25.423,133.743
150.0,600.0,100.0,121.132,14.46,115.035
150.0,600.0,100.0,162.549,-11.975,132.98
150.0,600.0,100.0,128.944,-16.253,130.408
150.0,600.0,150.0,142.81,8.657,126.102
150.0,600.0,150.0,142.886,-9.173,99.1
150.0,600.0,150.0,143.429,-7.164,85.438
150.0,600.0,150.0,172.399,25.423,133.743
150.0,600.0,150.0,121.132,14.46,115.035
150.0,600.0,150.0,162.549,-11.975,132.98
150.0,600.0,150.0,128.944,-16.253,130.408
150.0,600.0,200.0,142.81,8.657,126.102
150.0,600.0,200.0,142.886,-9.173,99.1
150.0,600.0,200.0,143.429,-7.164,85.438
150.0,600.0,200.0,172.399,25.423,133.743
150.0,600.0,200.0,121.132,14.46,115.035
150.0,600.0,200.0,162.549,-11.975,132.98
150.0,600.0,200.0,128.944,-16.253,130.408
150.0,600.0,250.0,142.81,8.657,126.102
150.0,600.0,250.0,142.886,-9.173,99.1
150.0,600.0,250.0,143.429,-7.164,85.438
150.0,600.0,250.0,172.399,25.423,133.743
150.0,600.0,250.0,121.132,14.46,115.035
150.0,600.0,250.0,162.549,-11.975,132.98
150.0,600.0,250.0,128.944,-16.253,130.408
150.0,600.0,300.0,142.81,8.657,126.102
150.0,600.0,300.0,142.886,-9.173,99.1
150.0,600.0,300.0,143.429,-7.164,85.438
150.0,600.0,300.0,172.399,25.423,133.743
150.0,600.0,300.0,121.132,14.46,115.035
150.0,600.0,300.0,162.549,-11.975,132.98
150.0,600.0,300.0,128.944,-16.253,130.408
350.0,600.0,300.0,142.81,8.657,126.102
350.0,600.0,300.0,142.886,-9.173,99.1
350.0,600.0,300.0,143.429,-7.164,85.438
350.0,600.0,300.0,172.399,25.423,133.743
350.0,600.0,300.0,121.132,14.46,115.035
350.0,600.0,300.0,162.549,-11.975,132.98
350.0,600.0,300.0,128.944,-16.253,130.408
350.0,600.0,250.0,142.81,8.657,126.102
